zipcode,area,city
36600,Tebok Imam Subari,Chenderong Balai
36700,Degong Ratanui Camp,Langkap
36700,Jalan Silang (Jalan Chui Chak),Langkap
36700,Kampung Akar Bakong,Langkap
36700,Kampung Alor Bakong,Langkap
36700,Kampung Attaduri,Langkap
36700,Kampung Baru Chui Chak,Langkap
36700,Kampung Baru Cina,Langkap
36700,Kampung Baru Langkap,Langkap
36700,Kampung Baru Pelawan,Langkap
36700,Kampung Belt,Langkap
36700,Kampung Dato Nazri,Langkap
36700,Kampung Degong,Langkap
36700,Kampung Goh Hong,Langkap
36700,Kampung Haji Yusof Maidin,Langkap
36700,Kampung Matang Jambu,Langkap
36700,Kampung Melayu,Langkap
36700,Kampung Orang Asli Pelawan,Langkap
36700,Kampung SC Redang Punggur,Langkap
36700,Kampung Sungai Redang Punggur,Langkap
36700,Kampung Tanjong Keramat,Langkap
36700,Kampung Tersusun Alor Bakong,Langkap
36700,Ladang Lorong,Langkap
36700,Ladang Victoria,Langkap
36700,Langkap,Langkap
36700,Perumahan Awam 1,Langkap
36700,Perumahan Awam 2,Langkap
36700,Ratanui Camp,Langkap
36700,Rumah Awam 1 & 2,Langkap
36700,Simpang 3 Headwork,Langkap
36700,Simpang 3 Kunci Air 12,Langkap
36700,Simpang Tiga Kunci Air,Langkap
36700,Simpang Tiga,Langkap
36700,Taman Chuan Nam Park,Langkap
36700,Taman Chui Chak,Langkap
36700,Taman Desa Jaya,Langkap
36700,Taman Desa Maju,Langkap
36700,Taman Harumi,Langkap
36700,Taman Indah,Langkap
36700,Taman Intan,Langkap
36700,Taman Langkap Jaya,Langkap
36700,Taman Langkap,Langkap
36700,Taman Mawar,Langkap
36700,Taman Pelangi,Langkap
36700,Taman Pertama,Langkap
36700,Taman Perwira,Langkap
36700,Taman langkap 2,Langkap
36750,Chikus,Chikus
36750,Jalan Bendera,Chikus
36750,Jalan Masjid,Chikus
36750,Kampung Ayer Deras,Chikus
36750,Kampung Belt,Chikus
36750,Kampung Chikus,Chikus
36750,Kampung Masjid,Chikus
36750,Kampung Sungai Air Deras,Chikus
36750,Kampung Sungai Lampam Utara,Chikus
36750,Kampung Sungai Lampan,Chikus
36750,Kampung Sungai Rambai,Chikus
36750,Kampung Sungai Seluang,Chikus
36750,Kampung Sungai Tukang Sidin,Chikus
36750,Kampung Tengah,Chikus
36750,Kampung Tukang Sidin,Chikus
36750,Parit 1 - 10 Chikus,Chikus
36750,Parit 20 - 23 Chikus,Chikus
36750,Sungai Rambai,Chikus
36750,Sungai Seluang,Chikus
36750,Tanjung Keramat,Chikus
36800,Bandar Tua,Kampung Gajah
36800,Banggor,Kampung Gajah
36800,Changkat Bayas,Kampung Gajah
36800,Changkat Lada,Kampung Gajah
36800,Felcra Changkat Lada,Kampung Gajah
36800,Felcra Gugusan Bendang,Kampung Gajah
36800,Hujong Tempok,Kampung Gajah
36800,Kampung Air Hitam,Kampung Gajah
36800,Kampung Akar Bertakok,Kampung Gajah
36800,Kampung Alah,Kampung Gajah
36800,Kampung Aru,Kampung Gajah
36800,Kampung Balun Bidai,Kampung Gajah
36800,Kampung Bandar Ayer,Kampung Gajah
36800,Kampung Bandar Lama,Kampung Gajah
36800,Kampung Bandar Tua Hilir,Kampung Gajah
36800,Kampung Bandar Tua Hulu,Kampung Gajah
36800,Kampung Bandar,Kampung Gajah
36800,Kampung Baru Pulau Tiga,Kampung Gajah
36800,Kampung Baru,Kampung Gajah
36800,Kampung Batu Hampar,Kampung Gajah
36800,Kampung Batu Hitam,Kampung Gajah
36800,Kampung Bawah Bunggor,Kampung Gajah
36800,Kampung Bawah,Kampung Gajah
36800,Kampung Bendang Besar,Kampung Gajah
36800,Kampung Bendang Empai,Kampung Gajah
36800,Kampung Bendang Tengah,Kampung Gajah
36800,Kampung Biak,Kampung Gajah
36800,Kampung Budiman,Kampung Gajah
36800,Kampung Changkat Ayer Hitam,Kampung Gajah
36800,Kampung Changkat Bayas,Kampung Gajah
36800,Kampung Changkat Lada,Kampung Gajah
36800,Kampung Changkat Panjang,Kampung Gajah
36800,Kampung Changkat Rambai,Kampung Gajah
36800,Kampung Changkat Taboh,Kampung Gajah
36800,Kampung Cina,Kampung Gajah
36800,Kampung Dalam Terus,Kampung Gajah
36800,Kampung Empai,Kampung Gajah
36800,Kampung Gajah,Kampung Gajah
36800,Kampung Geranggong,Kampung Gajah
36800,Kampung Jawa,Kampung Gajah
36800,Kampung Kelang,Kampung Gajah
36800,Kampung Kepala Pulau,Kampung Gajah
36800,Kampung Kota Genting,Kampung Gajah
36800,Kampung Kota,Kampung Gajah
36800,Kampung Kuala Kinta,Kampung Gajah
36800,Kampung Kuala Parit,Kampung Gajah
36800,Kampung Lalang Panjang,Kampung Gajah
36800,Kampung Lembah,Kampung Gajah
36800,Kampung Masjid Pulau Tiga,Kampung Gajah
36800,Kampung Masjid,Kampung Gajah
36800,Kampung Matang Tok Embing,Kampung Gajah
36800,Kampung Melayu,Kampung Gajah
36800,Kampung Padang Gertak,Kampung Gajah
36800,Kampung Padang Kerbau,Kampung Gajah
36800,Kampung Padang,Kampung Gajah
36800,Kampung Paloh Bemban,Kampung Gajah
36800,Kampung Paloh Cacat,Kampung Gajah
36800,Kampung Paloh Dalam,Kampung Gajah
36800,Kampung Parit Temelor,Kampung Gajah
36800,Kampung Pasir Garam,Kampung Gajah
36800,Kampung Pasir Jenderis,Kampung Gajah
36800,Kampung Pasir Kubu,Kampung Gajah
36800,Kampung Pasir Panjang,Kampung Gajah
36800,Kampung Pasir Pulai,Kampung Gajah
36800,Kampung Pasir Puteh,Kampung Gajah
36800,Kampung Pasir Salak,Kampung Gajah
36800,Kampung Passir Kubu,Kampung Gajah
36800,Kampung Pebayan,Kampung Gajah
36800,Kampung Pengkalan Nibong,Kampung Gajah
36800,Kampung Permatang,Kampung Gajah
36800,Kampung Pisang,Kampung Gajah
36800,Kampung Pulau Besar,Kampung Gajah
36800,Kampung Pulau Gajah,Kampung Gajah
36800,Kampung Pulau Juar,Kampung Gajah
36800,Kampung Pulau Tiga Kiri,Kampung Gajah
36800,Kampung Pulau Tiga,Kampung Gajah
36800,Kampung Raja Alah,Kampung Gajah
36800,Kampung Raja,Kampung Gajah
36800,Kampung Rantau Panjang,Kampung Gajah
36800,Kampung Seberang Terus,Kampung Gajah
36800,Kampung Seberang,Kampung Gajah
36800,Kampung Selat Pulau,Kampung Gajah
36800,Kampung Setia,Kampung Gajah
36800,Kampung Simpang Empat,Kampung Gajah
36800,Kampung Simpang Tiga,Kampung Gajah
36800,Kampung Sungai Korok,Kampung Gajah
36800,Kampung Takar Pecah,Kampung Gajah
36800,Kampung Tanjong Bidara,Kampung Gajah
36800,Kampung Tanjung,Kampung Gajah
36800,Kampung Telok Dendang,Kampung Gajah
36800,Kampung Telok Kepayang,Kampung Gajah
36800,Kampung Telok Memali,Kampung Gajah
36800,Kampung Telok Penadah,Kampung Gajah
36800,Kampung Telok Saga,Kampung Gajah
36800,Kampung Telok Sareh Hilir,Kampung Gajah
36800,Kampung Telok Sareh Hulu,Kampung Gajah
36800,Kampung Telok Sareh,Kampung Gajah
36800,Kampung Telok,Kampung Gajah
36800,Kampung Tengah,Kampung Gajah
36800,Kampung Teratai,Kampung Gajah
36800,Kampung Tersusun Balun Bidai,Kampung Gajah
36800,Kampung Tersusun Jalan Tanjong Tualang,Kampung Gajah
36800,Kampung Tersusun Telok Memali,Kampung Gajah
36800,Kedai Koperasi Bena Bersama,Kampung Gajah
36800,Kepala Pulau,Kampung Gajah
36800,Kuala Parit,Kampung Gajah
36800,Kuarters Pejabat Daerah & Tanah,Kampung Gajah
36800,Ladang Bukit Tunggal,Kampung Gajah
36800,Lot Banglo,Kampung Gajah
36800,PKNP Fasa 5,Kampung Gajah
36800,Padang Gertak,Kampung Gajah
36800,Padang Kunchor,Kampung Gajah
36800,Pasir Kubu,Kampung Gajah
36800,Pasir Salak,Kampung Gajah
36800,Permatang Buloh Galah,Kampung Gajah
36800,Perumahan Awam 2,Kampung Gajah
36800,Perumahan Awam 3,Kampung Gajah
36800,Pulau Tiga,Kampung Gajah
36800,Rancangan Perumahan Awam 3,Kampung Gajah
36800,Rumah Kakitangan Pendidikan Kampung Pasir Putih,Kampung Gajah
36800,Selat Pulau,Kampung Gajah
36800,Simpang 4 Pekan Kampung Gajah,Kampung Gajah
36800,Takor Pechah,Kampung Gajah
36800,Taman Bandar Lama,Kampung Gajah
36800,Taman Cahaya,Kampung Gajah
36800,Taman Changkat Lada Raya,Kampung Gajah
36800,Taman Desa Makmur,Kampung Gajah
36800,Taman Murni Tambahan,Kampung Gajah
36800,Taman Murni,Kampung Gajah
36800,Taman Seri Setia,Kampung Gajah
36800,Tanah Free,Kampung Gajah
36800,Tanjung Bidara,Kampung Gajah
36800,Teluk Dendang,Kampung Gajah
36800,Teluk Sareh,Kampung Gajah
36810,Bandar Ayer,Kampung Gajah
36810,Kampung Bakar Arang,Kampung Gajah
36810,Kampung Bandar Air,Kampung Gajah
36810,Kampung Baru Setimbul,Kampung Gajah
36810,Kampung Hujung Rintis,Kampung Gajah
36810,Kampung Kota Setia,Kampung Gajah
36810,Kampung Parit Baru,Kampung Gajah
36810,Kampung Ranggam,Kampung Gajah
36810,Kampung Sejagop,Kampung Gajah
36810,Kampung Sungai Bachan,Kampung Gajah
36810,Kampung Sungai Badak,Kampung Gajah
36810,Kampung Sungai Besar,Kampung Gajah
36810,Kampung Sungai Dua,Kampung Gajah
36810,Kampung Sungai Mangkok,Kampung Gajah
36810,Kampung Sungai Nibong,Kampung Gajah
36810,Kampung Sungai Pinang,Kampung Gajah
36810,Kampung Sungai Ranggam Pulau,Kampung Gajah
36810,Kampung Sungai Setimbul,Kampung Gajah
36810,Kampung Teluk Ketapang,Kampung Gajah
36810,Kampung Teluk Pieai,Kampung Gajah
36810,Kota Setia,Kampung Gajah
36810,PPRT Sejagop,Kampung Gajah
36810,PPRT Sungai Ranggam,Kampung Gajah
36810,Ranggam Estate,Kampung Gajah
36810,Sungai Kabong,Kampung Gajah
36810,Sungai Renggam,Kampung Gajah
39000,Carnation Park (Block A - E),Tanah Rata
39000,Gunung Berinchang,Tanah Rata
39000,Kampung Orang Asli Sungai Ruil,Tanah Rata
39000,Kampung Raja,Tanah Rata
39000,Kampung Teringkap,Tanah Rata
39000,Kuala Terala,Tanah Rata
39000,Ladang Blue Valley,Tanah Rata
39000,Ladang Shum Yip Leong,Tanah Rata
39000,Ladang Sungai Palas,Tanah Rata
39000,Ladang Teh Bharat,Tanah Rata
39000,Persiaran Camelia (1- 4 Bandar Baru),Tanah Rata
39000,Taman Sedia,Tanah Rata
39000,Tanah Rata (Batu 49),Tanah Rata
39000,Tanah Rata,Tanah Rata
39000,Tanah Tinggi Cameron,Tanah Rata
39007,Ladang Sungai Palas,Tanah Rata
39007,Tanah Rata - Peti Surat,Tanah Rata
39009,Ladang The Bharat,Tanah Rata
39009,Tanah Rata - Beg BerKunci,Tanah Rata
39010,Kampung Raja,Tanah Rata
39010,Kuala Terla,Tanah Rata
39010,Ladang Blue Valley,Tanah Rata
39010,Tanah Rata Batu 49,Tanah Rata
39100,Arked Peladang,Brinchang
39100,Bandar Baru Brinchang,Brinchang
39100,Brinchang,Brinchang
39100,Equatorial Hotel,Brinchang
39100,Flat JKR,Brinchang
39100,Gerai MDCH Kea Farm,Brinchang
39100,Gerai Terminal Inn,Brinchang
39100,Green Cow,Brinchang
39100,Ibu Pejabat Polis Brinchang,Brinchang
39100,Jalan Kolam Air,Brinchang
39100,Jalan Kuari 2,Brinchang
39100,Jalan Kuari,Brinchang
39100,Jalan Pekan Lama,Brinchang
39100,Jalan Sungai Palas,Brinchang
39100,Jalan Ulu Tringkap,Brinchang
39100,Kampung Baru Brinchang,Brinchang
39100,Kampung Baru Teringkap,Brinchang
39100,Kampung Melayu Teringkap,Brinchang
39100,Kampung Tringkap,Brinchang
39100,Kea Farm,Brinchang
39100,Pasar Brinchang,Brinchang
39100,Pasar Tringkap,Brinchang
39100,Rumah-Rumah Tentera,Brinchang
39100,S.K Brinchang,Brinchang
39100,Sungai Burung,Brinchang
39100,Taman Bukit Indah,Brinchang
39100,Taman MCA Tringkap,Brinchang
39100,Taman Teringkap Puncak,Brinchang
39100,Teringkap,Brinchang
39200,Bertam Valley,Ringlet
39200,Gerai Makan Ringlet,Ringlet
39200,Hotel Lake House,Ringlet
39200,Jalan Bertam Valley,Ringlet
39200,Jalan Ladang Boh,Ringlet
39200,Jalan MDCH,Ringlet
39200,Jalan Ulu Bertam,Ringlet
39200,Jalan Ulu Merah,Ringlet
39200,Jalan Ulu Ringlet,Ringlet
39200,Kampung Baru B,Ringlet
39200,Kampung Baru,Ringlet
39200,Kampung Lama A,Ringlet
39200,Kampung Lubok Tamang,Ringlet
39200,Kampung Melayu,Ringlet
39200,Kampung Sungai Kabuk,Ringlet
39200,Ladang Boh,Ringlet
39200,Ladang Ng Teong Kiat,Ringlet
39200,Ladang Shum Yip Leong,Ringlet
39200,Pangsapuri Aster,Ringlet
39200,Pekan Bertam Valley SA,Ringlet
39200,Pekan Bertam Valley SB,Ringlet
39200,Pekan Rengit,Ringlet
39200,Pusat Bengkel Ulu Ringlet,Ringlet
39200,Quarters Hospital,Ringlet
39200,Quarters JKR,Ringlet
39200,Quarters Loji Stir Habu,Ringlet
39200,Quarters TNB,Ringlet
39200,Ringlet,Ringlet
39200,Rumah Murah,Ringlet
39200,Sungai Parang,Ringlet
39200,Taman Bertam Mewah,Ringlet
39200,Taman Evergreen Villa,Ringlet
39200,Taman Ipoh Land Aquiti,Ringlet
39200,Taman Lake View,Ringlet
39200,Taman MCA Lembah Bertam,Ringlet
39200,Taman MCA,Ringlet
39200,Taman Malar Hijau,Ringlet
39200,Taman Mewah,Ringlet
39200,Taman Orchid Deluxe Park,Ringlet
39200,Taman Pelangi,Ringlet
39200,Taman Ringlet,Ringlet
39200,Taman Sri Bertam,Ringlet
40000,Bukit Raja Selatan,Shah Alam
40000,Jalan Akik 7/3,Shah Alam
40000,Jalan Akik Satu 7/3A,Shah Alam
40000,Jalan Akuamarin 7/21,Shah Alam
40000,Jalan Akuamarin Satu 7/21A,Shah Alam
40000,Jalan Aliran 8/23,Shah Alam
40000,Jalan Aliran Satu 8/23A,Shah Alam
40000,Jalan Aliran Tiga 8/23C,Shah Alam
40000,Jalan Aluminium (7/27A - 7/27B),Shah Alam
40000,Jalan Aluminium 7/27,Shah Alam
40000,Jalan Alur 8/27,Shah Alam
40000,Jalan Ambar (7/16A - 7/16C),Shah Alam
40000,Jalan Ambar 7/16,Shah Alam
40000,Jalan Angsa 6/5A,Shah Alam
40000,Jalan Ayam - Ayam 6/2E,Shah Alam
40000,Jalan Bacang 4/2C,Shah Alam
40000,Jalan Baiduri 7/1B,Shah Alam
40000,Jalan Baiduri Bulan 7/28,Shah Alam
40000,Jalan Balam 6/1B,Shah Alam
40000,Jalan Balau 3/8,Shah Alam
40000,Jalan Bangau 6/5B,Shah Alam
40000,Jalan Bangkung 4/2,Shah Alam
40000,Jalan Belatuk 6/4B,Shah Alam
40000,Jalan Belibis 6/5,Shah Alam
40000,Jalan Belimbing 4/7B,Shah Alam
40000,Jalan Beril 7/18,Shah Alam
40000,Jalan Beringin 3/13,Shah Alam
40000,Jalan Berkik 6/2D,Shah Alam
40000,Jalan Berlian 7/1A,Shah Alam
40000,Jalan Beting 8/13,Shah Alam
40000,Jalan Beting Dua 8/13B,Shah Alam
40000,Jalan Beting Satu 8/13A,Shah Alam
40000,Jalan Bidara 4/7F,Shah Alam
40000,Jalan Bukit 8/1K,Shah Alam
40000,Jalan Bunga Anggerik 2/4,Shah Alam
40000,Jalan Bunga Cempaka 2/11,Shah Alam
40000,Jalan Bunga Kantan 2/13,Shah Alam
40000,Jalan Bunga Kekwa 2/12,Shah Alam
40000,Jalan Bunga Kemboja 2/7,Shah Alam
40000,Jalan Bunga Kemunting 2/10,Shah Alam
40000,Jalan Bunga Kenanga 2/1,Shah Alam
40000,Jalan Bunga Kertas 2/15,Shah Alam
40000,Jalan Bunga Matahari 2/3,Shah Alam
40000,Jalan Bunga Mawar 2/5,Shah Alam
40000,Jalan Bunga Melati 2/2,Shah Alam
40000,Jalan Bunga Melur 2/18,Shah Alam
40000,Jalan Bunga Nagasari 2/9,Shah Alam
40000,Jalan Bunga Raya 2/8,Shah Alam
40000,Jalan Bunga Ros 2/17,Shah Alam
40000,Jalan Bunga Seroja 2/6,Shah Alam
40000,Jalan Bunga Tanjung 2/16,Shah Alam
40000,Jalan Bunga Teratai 2/14,Shah Alam
40000,Jalan Camar 6/2C,Shah Alam
40000,Jalan Cecawi 6/5C,Shah Alam
40000,Jalan Cempedak 4/5,Shah Alam
40000,Jalan Cendana 3/13B,Shah Alam
40000,Jalan Cenderawasih 6/7,Shah Alam
40000,Jalan Cengal 3/14,Shah Alam
40000,Jalan Cermai 4/7C,Shah Alam
40000,Jalan Cerun 8/1C,Shah Alam
40000,Jalan Damar Minyak 3/1,Shah Alam
40000,Jalan Dataran 8/1G,Shah Alam
40000,Jalan Delima 7/1D,Shah Alam
40000,Jalan Delta 8/17,Shah Alam
40000,Jalan Dingin 8/28,Shah Alam
40000,Jalan Duku 4/1A,Shah Alam
40000,Jalan Durian 4/1,Shah Alam
40000,Jalan Emas 7/1E,Shah Alam
40000,Jalan Empangan 8/14,Shah Alam
40000,Jalan Empangan Dua 8/14B,Shah Alam
40000,Jalan Empangan Empat 8/14D,Shah Alam
40000,Jalan Empangan Satu 8/14A,Shah Alam
40000,Jalan Empangan Tiga 8/14C,Shah Alam
40000,Jalan Enggang 6/4E,Shah Alam
40000,Jalan Ferum 7/31,Shah Alam
40000,Jalan Ferum Dua 7/31B,Shah Alam
40000,Jalan Ferum Empat 7/31D,Shah Alam
40000,Jalan Ferum Lima 7/31E,Shah Alam
40000,Jalan Ferum Satu 7/31A,Shah Alam
40000,Jalan Ferum Tiga 7/31C,Shah Alam
40000,Jalan Firus 7/7,Shah Alam
40000,Jalan Firus Dua 7/7B,Shah Alam
40000,Jalan Firus Empat 7/7D,Shah Alam
40000,Jalan Firus Satu 7/7A,Shah Alam
40000,Jalan Firus Tiga 7/7C,Shah Alam
40000,Jalan Gagak 6/4G,Shah Alam
40000,Jalan Galena 7/24,Shah Alam
40000,Jalan Galena Satu 7/24A,Shah Alam
40000,Jalan Gangsa 7/1N,Shah Alam
40000,Jalan Garner 7/19,Shah Alam
40000,Jalan Garner Satu 7/19A,Shah Alam
40000,Jalan Gelugur 4/7G,Shah Alam
40000,Jalan Hablur 7/6,Shah Alam
40000,Jalan Hablur Satu 7/6A,Shah Alam
40000,Jalan Hakisan 8/7,Shah Alam
40000,Jalan Helang 6/4,Shah Alam
40000,Jalan Ikhtisas 1,Shah Alam
40000,Jalan Ikhtisas,Shah Alam
40000,Jalan Indah,Shah Alam
40000,Jalan Institusi,Shah Alam
40000,Jalan Iridium 7/35,Shah Alam
40000,Jalan Jaluran 8/3,Shah Alam
40000,Jalan Jambu Air 4/3B,Shah Alam
40000,Jalan Jambu Batu 4/3D,Shah Alam
40000,Jalan Jambu Bertih 4/3F,Shah Alam
40000,Jalan Jambu Bol 4/3E,Shah Alam
40000,Jalan Jambu Merah 4/3A,Shah Alam
40000,Jalan Jambu Susu 4/3C,Shah Alam
40000,Jalan Jasper 7/15,Shah Alam
40000,Jalan Jati 3/6,Shah Alam
40000,Jalan Jed 7/5,Shah Alam
40000,Jalan Jed Satu 7/5A,Shah Alam
40000,Jalan Jejala 8/11,Shah Alam
40000,Jalan Jejala Satu 8/11B,Shah Alam
40000,Jalan Jelutung 3/16,Shah Alam
40000,Jalan Jeram 8/22,Shah Alam
40000,Jalan Jeram Dua 8/22B,Shah Alam
40000,Jalan Jeram Satu 8/22A,Shah Alam
40000,Jalan Jeram Tiga 8/22C,Shah Alam
40000,Jalan Jurang 8/19,Shah Alam
40000,Jalan Kapur 3/3,Shah Alam
40000,Jalan Kasawari 6/8,Shah Alam
40000,Jalan Kedidi 6/2A,Shah Alam
40000,Jalan Kelawar 6/4H,Shah Alam
40000,Jalan Kelicap 6/4D,Shah Alam
40000,Jalan Kelubi 4/7A,Shah Alam
40000,Jalan Kempas 3/2,Shah Alam
40000,Jalan Kemuning 3/4,Shah Alam
40000,Jalan Kenari 6/1K,Shah Alam
40000,Jalan Kerayung 3/13C,Shah Alam
40000,Jalan Keruing 3/5,Shah Alam
40000,Jalan Ketiau 3/10,Shah Alam
40000,Jalan Krisoberil 7/20,Shah Alam
40000,Jalan Krisoberil Satu 7/20A,Shah Alam
40000,Jalan Kromium 7/22,Shah Alam
40000,Jalan Kuarza 7/9,Shah Alam
40000,Jalan Kuarza Dua 7/9B,Shah Alam
40000,Jalan Kuarza Satu 7/9A,Shah Alam
40000,Jalan Kuini 4/2D,Shah Alam
40000,Jalan Kundang 4/7D,Shah Alam
40000,Jalan Lanar 8/15,Shah Alam
40000,Jalan Landai 8/2C,Shah Alam
40000,Jalan Langsat 4/1B,Shah Alam
40000,Jalan Layang-Layang 6/4A,Shah Alam
40000,Jalan Lazuardi 7/29,Shah Alam
40000,Jalan Lazurit 7/17,Shah Alam
40000,Jalan Lazurit Satu 7/17A,Shah Alam
40000,Jalan Ledang 14/20,Shah Alam
40000,Jalan Lembah 8/1A,Shah Alam
40000,Jalan Lembangan 8/20,Shah Alam
40000,Jalan Lereng 8/1E,Shah Alam
40000,Jalan Liku 8/1,Shah Alam
40000,Jalan Liku A 8/A,Shah Alam
40000,Jalan Liku B 8/B,Shah Alam
40000,Jalan Liku C 8/C,Shah Alam
40000,Jalan Liku D 8/D,Shah Alam
40000,Jalan Limau Bali 4/4E,Shah Alam
40000,Jalan Limau Besar 4/4H,Shah Alam
40000,Jalan Limau Kapas 4/4G,Shah Alam
40000,Jalan Limau Kasturi 4/4A,Shah Alam
40000,Jalan Limau Lelang 4/4J,Shah Alam
40000,Jalan Limau Manis 4/4B,Shah Alam
40000,Jalan Limau Nipis 4/4C,Shah Alam
40000,Jalan Limau Pagar 4/4F,Shah Alam
40000,Jalan Limau Purut 4/4D,Shah Alam
40000,Jalan Luluhawa 8/24,Shah Alam
40000,Jalan Lurah 8/2A,Shah Alam
40000,Jalan Majlis,Shah Alam
40000,Jalan Mangga 4/2A,Shah Alam
40000,Jalan Manggis 4/7H,Shah Alam
40000,Jalan Manikam 7/2,Shah Alam
40000,Jalan Manikam Dua 7/2B,Shah Alam
40000,Jalan Manikam Satu 7/2A,Shah Alam
40000,Jalan Manikam Tiga 7/2C,Shah Alam
40000,Jalan Marmar 7/30,Shah Alam
40000,Jalan Marmar Dua 7/30B,Shah Alam
40000,Jalan Marmar Empat 7/30D,Shah Alam
40000,Jalan Marmar Satu 7/30A,Shah Alam
40000,Jalan Marmar Tiga 7/30C,Shah Alam
40000,Jalan Mendak 8/5,Shah Alam
40000,Jalan Mendapan 8/21,Shah Alam
40000,Jalan Merak 6/3,Shah Alam
40000,Jalan Meranti 3/7,Shah Alam
40000,Jalan Merbah 6/1H,Shah Alam
40000,Jalan Merbau 3/11,Shah Alam
40000,Jalan Merbuk 6/1A,Shah Alam
40000,Jalan Merpati 6/1J,Shah Alam
40000,Jalan Monsun 8/6,Shah Alam
40000,Jalan Muara 8/9,Shah Alam
40000,Jalan Murai 6/1F,Shah Alam
40000,Jalan Mutiara 7/1M,Shah Alam
40000,Jalan Nanas 4/4,Shah Alam
40000,Jalan Nangka 4/6,Shah Alam
40000,Jalan Nikel 7/26,Shah Alam
40000,Jalan Nikel Satu 7/26A,Shah Alam
40000,Jalan Nilam 7/1C,Shah Alam
40000,Jalan Nuri 6/1,Shah Alam
40000,Jalan Oniks 7/11,Shah Alam
40000,Jalan Oniks Dua 7/11B,Shah Alam
40000,Jalan Oniks Satu 7/11A,Shah Alam
40000,Jalan Oniks Tiga 7/11C,Shah Alam
40000,Jalan Paladium 7/33,Shah Alam
40000,Jalan Paladium Dua 7/33B,Shah Alam
40000,Jalan Paladium Satu 7/33A,Shah Alam
40000,Jalan Paladium Tiga 7/33C,Shah Alam
40000,Jalan Pamah 8/1D,Shah Alam
40000,Jalan Pauh 4/2B,Shah Alam
40000,Jalan Pelaburan,Shah Alam
40000,Jalan Pembangunan,Shah Alam
40000,Jalan Pengurusan,Shah Alam
40000,Jalan Perak 7/1F,Shah Alam
40000,Jalan Perakaunan,Shah Alam
40000,Jalan Perbadanan Dua,Shah Alam
40000,Jalan Perbadanan Satu,Shah Alam
40000,Jalan Perbadanan,Shah Alam
40000,Jalan Perhimpunan,Shah Alam
40000,Jalan Permai,Shah Alam
40000,Jalan Permata 7/1,Shah Alam
40000,Jalan Persiaran Sultan 5/1,Shah Alam
40000,Jalan Persidangan Dua,Shah Alam
40000,Jalan Persidangan Satu,Shah Alam
40000,Jalan Persidangan,Shah Alam
40000,Jalan Petalawati 6/2B,Shah Alam
40000,Jalan Platinum (7/36 - 7/60),Shah Alam
40000,"Jalan Platinum (7/37A, 7/37B)",Shah Alam
40000,Jalan Platinum (7/39A - 7/41A),Shah Alam
40000,Jalan Platinum (7/43A 7/43E),Shah Alam
40000,"Jalan Platinum (7/44A, 7/45A, 7/45B)",Shah Alam
40000,"Jalan Platinum (7/56A, 7/57A, 7/60A)",Shah Alam
40000,Jalan Platinum 7/41B,Shah Alam
40000,Jalan Platinum 7/49A,Shah Alam
40000,Jalan Platinum G 7/G,Shah Alam
40000,Jalan Plumbum (7/100 - 7/103),Shah Alam
40000,Jalan Plumbum (7/101A - 7/101E),Shah Alam
40000,Jalan Plumbum (7/95 - 7/99),Shah Alam
40000,Jalan Plumbum 7/100A,Shah Alam
40000,Jalan Plumbum AA 7/AA,Shah Alam
40000,Jalan Plumbum AB 7/AB,Shah Alam
40000,Jalan Plumbum AC 7/AC,Shah Alam
40000,Jalan Plumbum N 7/N,Shah Alam
40000,Jalan Plumbum P 7/P,Shah Alam
40000,Jalan Plumbum Q /7Q,Shah Alam
40000,Jalan Plumbum R /7R,Shah Alam
40000,Jalan Plumbum S /7S,Shah Alam
40000,Jalan Plumbum T /7T,Shah Alam
40000,Jalan Plumbum U /7U,Shah Alam
40000,Jalan Plumbum V /7V,Shah Alam
40000,Jalan Plumbum W /7W,Shah Alam
40000,Jalan Plumbum X /7X,Shah Alam
40000,Jalan Plumbum Y /7Y,Shah Alam
40000,Jalan Plumbum Z /7Z,Shah Alam
40000,Jalan Pualam 7/32,Shah Alam
40000,Jalan Pualam Dua 7/32B,Shah Alam
40000,Jalan Pualam Satu 7/32A,Shah Alam
40000,Jalan Pualam Tiga 7/32C,Shah Alam
40000,Jalan Pulai 3/4A,Shah Alam
40000,Jalan Pulasan 4/6B,Shah Alam
40000,Jalan Puncak Lapan 8/1H,Shah Alam
40000,Jalan Pungguk 6/4F,Shah Alam
40000,Jalan Pusat Daerah,Shah Alam
40000,Jalan Puyuh 6/1D,Shah Alam
40000,Jalan Rajawali 6/6,Shah Alam
40000,Jalan Rambai 4/7E,Shah Alam
40000,Jalan Rambutan 4/6A,Shah Alam
40000,Jalan Rata 8/1F,Shah Alam
40000,Jalan Ratna 7/10,Shah Alam
40000,Jalan Ratna Dua 7/10B,Shah Alam
40000,Jalan Ratna Empat 7/10D,Shah Alam
40000,Jalan Ratna Enam 7/10F,Shah Alam
40000,Jalan Ratna Lapan 7/10H,Shah Alam
40000,Jalan Ratna Lima 7/10E,Shah Alam
40000,Jalan Ratna Satu 7/10A,Shah Alam
40000,Jalan Ratna Tiga 7/10C,Shah Alam
40000,Jalan Ratna Tujuh 7/10G,Shah Alam
40000,Jalan Resak 3/12A,Shah Alam
40000,Jalan Ru 3/9A,Shah Alam
40000,Jalan Sejat 8/10,Shah Alam
